,Date,Tweet,Label
26554,2020-12-01,gelar batara spekta btn tebar hadiah brompton macbook,Negatif
26555,2020-12-01,ular rp juta warga antre bantu corona umkm,Negatif
26556,2020-12-01,utakatik gaji pns,Negatif
26557,2020-12-01,induk sctv caplok rumah sakit omni hospital,Negatif
26558,2020-12-01,tagih pasien covid tanggung negara,Negatif
26559,2020-12-01,november harga emas ambrol minyak terbang,Negatif
26560,2020-12-01,dirut bni transformasi bank kunci lolos pandemi,Negatif
26561,2020-12-01,ngeri indikasi tanah pantura ambles,Negatif
26562,2020-12-01,klaim iphone tahan air apple denda rp m,Negatif
26563,2020-12-01,pasar baik investasi dana pensiun lirik saham,Positif
26564,2020-12-01,dorong kendara listrik lipi bikin bus listrik,Negatif
26565,2020-12-01,dorong kendara listrik lipi bikin bus listrik,Negatif
26566,2020-12-01,muda kim jong un ungkap takut wanita,Negatif
26567,2020-12-01,situasi kondusif pertamina setop operasi spbu mt haryono,Negatif
26568,2020-12-01,erick curhat tingkat mati corona ri kendala,Negatif
26569,2020-12-01,tutup pasar rupiah lemah rp us,Netral
26570,2020-12-01,bocor the wuhan file salah china pandemi,Negatif
26571,2020-12-01,produksi samsung galaxy note setop,Negatif
26572,2020-12-01,incar rp t waskita karya divestasi ruas tol,Negatif
26573,2020-12-01,perintah bentuk swf dapen harap investasi,Negatif
26574,2020-12-01,anies positif covid ramal usaha bikin ngeri,Negatif
26575,2020-12-01,bps harga beras turun november,Negatif
26576,2020-12-01,gebrak erick rni holding pangan deret bumn merger,Negatif
26577,2020-12-01,ihsg sukses balas dendam anies kena covid terbang,Positif
26578,2020-12-01,hancur lebur nasib emas,Netral
26579,2020-12-01,ecek bantu umkm rp juta cair,Negatif
26580,2020-12-01,raya ulang mind id langsung charity week,Negatif
26581,2020-12-01,jerit usaha tolong anies tarik rem darurat,Negatif
26582,2020-12-01,anies positif corona asing bawa kabur rp m rupiah keok,Netral
26583,2020-12-01,ekonom dominasi menkeu ruu omnibus uang,Negatif
26584,2020-12-01,kecuali nikel ekspor mineral panjang juni,Negatif
26585,2020-12-01,kecuali nikel ekspor mineral panjang juni,Negatif
26586,2020-12-01,jokowi optimistis kendali covid,Positif
26587,2020-12-01,kelar jokowi menteri kebut belanja,Negatif
26588,2020-12-01,vaksin moderna klaim ampuh cegah sakit parah corona,Positif
26589,2020-12-01,update kembang ledak spbu mt haryono,Negatif
26590,2020-12-01,bahasa daerah senjata satgas cegah tular covid,Negatif
26591,2020-12-01,investor global masuk bursa eropa kuat sesi,Positif
26592,2020-12-01,covid jateng ganjar dinamika selesai,Negatif
26593,2020-12-01,saham batu bara rasuk henti terbang,Positif
26594,2020-12-01,covid ri pasien,Netral
26595,2020-12-01,lho libur batal mesan kamar hotel drop,Negatif
26596,2020-12-01,corona ri catat dokter tinggal dunia,Negatif
26597,2020-12-01,buru investor minta lelang sun tembus rp t,Negatif
26598,2020-12-01,hut pertamina gelar mypertamina fair hadiah vespa,Negatif
26599,2020-12-01,telkom pamer canggih aplikasi vaksin covid buat,Negatif
26600,2020-12-01,bikin alokasi khusus belanja pesta diskon gak sih,Negatif
26601,2020-12-01,jam padam pln hasil nyala listrik jaksel,Negatif
26602,2020-12-01,gimana sih biar kantong gak jebol pesta diskon belanja,Negatif
26603,2020-12-01,rebound ihsg hasil tutup kuat,Positif
26604,2020-12-01,kuat rupiah baik asia november,Positif
26605,2020-12-01,kuat rupiah baik asia november,Positif
26606,2020-12-01,bocor salah china pandemi fakta the wuhan file,Negatif
26607,2020-12-01,erick pln pakai bbm bangkit baterai,Negatif
26608,2020-12-01,deret fitur whatsapp hadir android iphone,Negatif
26609,2020-12-01,rs bumn rs swasta kerja proses vaksin covid,Negatif
26610,2020-12-01,erick thohir tibatiba jet tempur siluman f,Negatif
26611,2020-12-01,erick pln beres ganggu listrik,Negatif
26612,2020-12-01,covid ri cetak rekor rem darurat,Netral
26613,2020-12-01,update corona des positif tinggal,Netral
26614,2020-12-01,ganjar heran data covid jateng pusat akurat,Negatif
26615,2020-12-01,intip proyek kereta jokowi,Negatif
26616,2020-12-01,kota bandung masuk zona merah wawalkot waspada,Negatif
26617,2020-12-01,cegah timbun bio farma pasang barcode vaksin covid,Negatif
26618,2020-12-01,covid ri pecah rekor bisnis wisata ogah kambing hitam,Netral
26619,2020-12-01,covid ri lonjak jelas satgas,Netral
26620,2020-12-01,pangkas jadwal libur cuti,Negatif
26621,2020-12-01,mangkas libur,Negatif
26622,2020-12-01,kabar nih ekonomi normal,Positif
26623,2020-12-01,santai libur kongkow nggak takut covid,Negatif
26624,2020-12-01,perintah resmi pangkas cuti desember,Negatif
26625,2020-12-01,perintah resmi pangkas cuti desember,Negatif
26626,2020-12-01,anies positif corona satgas covid prihatin,Negatif
26627,2020-12-01,dirut bjb yuddy renaldi raih gelar bankers of the year,Negatif
26628,2020-12-01,siapsiap nih ojk terap disgorgement fund,Negatif
26629,2020-12-01,data pmi inflasi indonesia positif harga sbn,Positif
26630,2020-12-01,bos palang merah kritik negara maju kuasa vaksin covid,Negatif
26631,2020-12-01,cuti pangkas ganti,Negatif
26632,2020-12-01,erick thohir gandeng swiss sulap sarinah,Negatif
26633,2020-12-01,daya beli pulih usaha kurang produksi,Netral
26634,2020-12-01,telkom nobat best leader factory,Negatif
26635,2020-12-01,satgas jateng pimpin tambah covid mati,Negatif
26636,2020-12-01,swasta impor vaksin covid erick thohir,Negatif
26637,2020-12-01,minta domestik baik inflasi inti flat,Netral
26638,2020-12-01,kenceng emas lesat us,Positif
26639,2020-12-01,turun koin dinar dekat rp juta,Negatif
26640,2020-12-01,resmi jadwal baru libur cuti,Negatif
26641,2020-12-01,grup bakrie kabar minat garap proyek pipa gas cisem,Negatif
26642,2020-12-01,inflasi jinak era perintah jokowi,Negatif
26643,2020-12-01,gawat debenhams likuidasi kerja ancam phk,Negatif
26644,2020-12-01,sah libur batal usaha hotel teriak,Negatif
26645,2020-12-01,sah libur batal usaha hotel teriak,Negatif
26646,2020-12-01,optimisme industri mamin ekspansi pasar,Negatif
26647,2020-12-01,protes ganjar kemenkes aku data covid jateng salah,Negatif
26648,2020-12-01,pedoman atur olahraga pandemi covid who,Negatif
26649,2020-12-01,penetrasi biaya bri bri ventures jalin kerjasama,Negatif
26650,2020-12-01,awal desember dow futures dkk kuat,Positif
26651,2020-12-01,dapat zoom tumbuh yoy investor kecewa,Negatif
26652,2020-12-01,bye bye upah minimum sektoral,Negatif
26653,2020-12-01,jateng dki tingkat satgas pemda evaluasi,Netral
26654,2020-12-01,wisata hancur lebur turis ambles hotel berdarahdarah,Negatif
26655,2020-12-01,medco milik arifin panigoro rugi rp triliun,Negatif
26656,2020-12-01,google chat hadir fitur canggih diupdate baru,Negatif
26657,2020-12-01,sejarah bata ceo india,Negatif
26658,2020-12-01,sah perintah pangkas libur cuti,Negatif
26659,2020-12-01,fakta harga bitcoin tembus rekor rp juta,Negatif
26660,2020-12-01,jokowi pangkas libur bursa saham,Negatif
26661,2020-12-01,diskon daya listrik umkm lanjut,Negatif
26662,2020-12-01,perintah siap rp t apbn,Negatif
26663,2020-12-01,ps jual juta pek kalah microsoft xbox,Negatif
26664,2020-12-01,keluarga daftar kejam kim jong un,Negatif
26665,2020-12-01,keluarga daftar kejam kim jong un,Negatif
26666,2020-12-01,bukti konkret industri ekspansi pandemi,Negatif
26667,2020-12-01,intip kesiap rs bumn vaksinasi covid mandiri,Negatif
26668,2020-12-01,inflasi november anti teknologi china ala india,Negatif
26669,2020-12-01,ri garagara covid utang filipina bengkak,Negatif
26670,2020-12-01,covid jateng ledak perintah luhut ganjar pranowo,Negatif
26671,2020-12-01,anies positif covid balaikota semprot anti virus,Negatif
26672,2020-12-01,fitch tegas peringkat bank banten a outlook stabil,Negatif
26673,2020-12-01,deret fakta distribusi vaksin covid ri,Negatif
26674,2020-12-01,simak ya simpan vaksin,Negatif
26675,2020-12-01,ekosistem blockchain indonesia butuh local player,Negatif
26676,2020-12-01,pertamina alternatif layan spbu mt haryono,Negatif
26677,2020-12-01,sri mulyani belanja negara apbn,Negatif
26678,2020-12-01,filipina restu as diri pangkal militer wilayah,Negatif
26679,2020-12-01,kuat tkdn pertamina gandeng bppt sucofindo surveyor,Negatif
26680,2020-12-01,lho pramugari maskapai rambah bisnis sex on board,Negatif
26681,2020-12-01,kerja masyarakat kunci tekan sebar covid,Negatif
26682,2020-12-01,nasib nahas hotel bal sepi booking,Negatif
26683,2020-12-01,kisah calo ps hasil rp juta pek,Negatif
26684,2020-12-01,siapsiap sri mulyani tarik pajak hasil netflix cs,Negatif
26685,2020-12-01,siapsiap sri mulyani tarik pajak hasil netflix cs,Negatif
26686,2020-12-01,ngeri alas lesat mati covid jateng,Negatif
26687,2020-12-01,ekonom ekspansi manufaktur gantung tangan covid,Negatif
26688,2020-12-01,ya pns masuk desember,Negatif
26689,2020-12-01,gebrak bos pajak kejar target,Negatif
26690,2020-12-01,uu ciptaker ri serap aspirasi organisasi internasional,Negatif
26691,2020-12-01,vaksin sri mulyani belanja rp t,Negatif
26692,2020-12-01,utakatik skema cair dana nasabah jiwasraya,Negatif
26693,2020-12-01,indeks bursa as kompak buka trading desember reli,Positif
26694,2020-12-01,geger ratus massa geruduk rumah mahfud garagara rizieq,Negatif
26695,2020-12-01,ihsg gass vaksin pfizer moderna acc desember,Positif
26696,2020-12-01,pfizer aju izin ue eropa vaksin covid,Positif
26697,2020-12-01,aktris cantik ellen page putus transgender,Negatif
26698,2020-12-01,israel dunia terima kasih bunuh ilmuwan nuklir iran,Negatif
26699,2020-12-02,morning sickness mual muntah pagi normal rasa hamil muda ala,Negatif
26700,2020-12-02,anies kena covid saham bumn cuek bebek lesat,Positif
26701,2020-12-02,wow yield obligasi ri sentuh level rendah,Negatif
26702,2020-12-02,bongkar ri medan perang google cs vs alibaba cs,Negatif
26703,2020-12-02,saham buang asing ihsg terbang,Negatif
26704,2020-12-02,uji dampak bentuk forum awas perban padu,Negatif
26705,2020-12-02,uji dampak bentuk forum awas perban padu,Negatif
26706,2020-12-02,sawit ri diskriminasi menlu retno pesan eropa,Negatif
26707,2020-12-02,misterius monolit temu rumania tibatiba hilang,Negatif
26708,2020-12-02,monolit logam misterius hilang tanda alien bumi,Negatif
26709,2020-12-02,mashoook eko rupiah kayak kuat nih,Positif
26710,2020-12-02,mega akuisisi usaha riset dunia,Negatif
26711,2020-12-02,terima kasih vaksin covid wall street tutup,Positif
26712,2020-12-02,geger dokumen china bocor salah corona,Negatif
26713,2020-12-02,mal golden truly tutup pindah online,Negatif
26714,2020-12-02,ekonom bca pdb program pen optimal,Negatif
26715,2020-12-02,mati listrik jakarta,Negatif
26716,2020-12-02,oecd prospek ekonomi dunia cerah tantang,Positif
26717,2020-12-02,kabar patut simak pilih saham cuan,Negatif
26718,2020-12-02,intip saham cetak cuan musim window dressing,Negatif
26719,2020-12-02,libur pangkas bisnis hotel babak bur,Negatif
26720,2020-12-02,kemarin bak roller coaster ihsg,Positif
26721,2020-12-02,tuai harap vaksin ihsg lanjuk kuat,Positif
26722,2020-12-02,investor happy rupiah kuat,Positif
26723,2020-12-02,blakblakan ganjar lonjak covid jateng,Negatif
26724,2020-12-02,vaksin stimulus as mayoritas bursa asia sumringah pagi,Positif
26725,2020-12-02,vaksin stimulus as mayoritas bursa asia sumringah pagi,Positif
26726,2020-12-02,perhati ambil cicil online pesta diskon,Negatif
26727,2020-12-02,goks as cari james bond awas chinakorut imbal rp m,Negatif
26728,2020-12-02,buka pasar rupiah kuat rp us,Positif
26729,2020-12-02,harap hidup normal bebas corona rupiah terbang,Positif
26730,2020-12-02,jual mal hotel duniatex jual rumah sakit,Negatif
26731,2020-12-02,jreng lembaga bubar jokowi,Negatif
26732,2020-12-02,moderna pfizer bikin ihsg hijau asing masuk,Positif
26733,2020-12-02,konsumen sentul city tolak kembali dana pkpu lanjut,Negatif
26734,2020-12-02,jokowi ingat keras covid,Netral
26735,2020-12-02,kabar harga emas us oz gaes,Positif
26736,2020-12-02,prabowo undang khusus uni emirat arab ya,Negatif
26737,2020-12-02,lanjut kuat ihsg uji level resisten,Positif
26738,2020-12-02,beban hidup kian berat iur bpjs kelas guys,Negatif
26739,2020-12-02,perhati bca dividen interim rp saham,Negatif
26740,2020-12-02,bringbackbususi gema sandi uno pilih,Negatif
26741,2020-12-02,pilkada serentak desember dagang saham libur,Negatif
26742,2020-12-02,wib rupiah stagnan rp us,Positif
26743,2020-12-02,calon raja jepang izin putri nikah rakyat,Negatif
26744,2020-12-02,gokil efek vaksin saham lesat,Negatif
26745,2020-12-02,gokil efek vaksin saham lesat,Negatif
26746,2020-12-02,curhat insa dapat industri layar turun,Negatif
26747,2020-12-02,konsensus opec harga minyak ambrol,Netral
26748,2020-12-02,ngeri nih dolar as nggak harga,Positif
26749,2020-12-02,daging buat singapura,Negatif
26750,2020-12-02,ibuibu joget ria harga emas antam lesat,Positif
26751,2020-12-02,tips cuan investasi patok dividen,Negatif
26752,2020-12-02,dear army bts bebas wamil bts law resmi ketok,Negatif
26753,2020-12-02,chinaaustralia sengit harga batu bara aman puncak,Positif
26754,2020-12-02,segmen nih khusus sobat cuan demen banget informasi putar investasi saham tema paham kali i,Negatif
26755,2020-12-02,menteri uang dominan,Negatif
26756,2020-12-02,asyik gaji pokok pns gede pasca rombak skema,Negatif
26757,2020-12-02,tenggelam kabar kapal selam buat ri gagal kirim,Negatif
26758,2020-12-02,mimpi ri cetak rekor produksi migas besar,Negatif
26759,2020-12-02,covid sebar temu wuhan,Negatif
26760,2020-12-02,cari ganti edhy prabowo kkp butuh menteri,Negatif
26761,2020-12-02,demo thailand panas massa bidik raja doyan poligami,Negatif
26762,2020-12-02,buyback emiten hary tanoe private placement rp m,Negatif
26763,2020-12-02,wib rupiah stagnan rp us,Positif
26764,2020-12-02,laku keras saham antam bukopin borong investor,Negatif
26765,2020-12-02,laku keras saham antam bukopin borong investor,Negatif
26766,2020-12-02,cdc paramedis as prioritas vaksin,Negatif
26767,2020-12-02,siapsiap harga emas gadai peluang terbang besok,Positif
26768,2020-12-02,sandiaga tawar kursi menteri kali kali,Negatif
26769,2020-12-02,desember nggak libur,Negatif
26770,2020-12-02,fadel muhammad celah ekspor benih lobster,Negatif
26771,2020-12-02,siap ri distribusi vaksin covid pelosok simak nih,Negatif
26772,2020-12-02,ri kejar energi baru tinggal migas,Negatif
26773,2020-12-02,fitch ramal cpo drop harga langsung koreksi,Netral
26774,2020-12-02,conocophillips phk karyawan,Negatif
26775,2020-12-02,australia sah resesi dolar kuat rp au,Negatif
26776,2020-12-02,pandemiindustri layar harap insentif biaya murah,Negatif
26777,2020-12-02,lesat ihsg pepet level,Positif
26778,2020-12-02,tingkat investasi migas daftar baik regulasi,Negatif
26779,2020-12-02,wib rupiah tahan rp us,Negatif
26780,2020-12-02,sentuh rp sg dolar singapura level,Negatif
26781,2020-12-02,debenhams bubar ribu kerja ancam,Negatif
26782,2020-12-02,gokil nih ri thailand rebut tesla bangun pabrik,Negatif
26783,2020-12-02,ekuitas jiwasraya minus rp t dpr cepat restrukturisasi,Negatif
26784,2020-12-02,ekuitas jiwasraya minus rp t dpr cepat restrukturisasi,Negatif
26785,2020-12-02,gapmmi proyeksi industri mamin tumbuh,Negatif
26786,2020-12-02,tiup pandemi ekonomi dunia ringkih jatuh,Netral
26787,2020-12-02,sabar ya rp tarif iur bpjs mandiri,Negatif
26788,2020-12-02,ruas tol waskita lepas harga rp t,Negatif
26789,2020-12-02,lho elon musk buka peluang tesla caplok toyota cs,Negatif
26790,2020-12-02,libur pangkas okupansi hotel,Negatif
26791,2020-12-02,dolar as buang rupiah daya,Netral
26792,2020-12-02,habib rizieq shihab maaf masyarakat,Negatif
26793,2020-12-02,uji daya tahan reli ihsg sentimen covid,Negatif
26794,2020-12-02,duh mr trump gedung putih selidik suap lobi rahasia,Negatif
26795,2020-12-02,jalan terjal ihsg sesi ii susah gerak,Netral
26796,2020-12-02,sri mulyani isu produksi migas turun bahas,Negatif
26797,2020-12-02,wib rupiah anjak rp us,Negatif
26798,2020-12-02,negara super tajir paksa ngutang akibat covid,Negatif
26799,2020-12-02,bnn ajak negara asean tolak ganja tanam obat,Negatif
26800,2020-12-02,ciamik china kirim ratus juta vaksin dunia,Positif
26801,2020-12-02,dokumen bocor diamdiam as vaksinasi covid,Positif
26802,2020-12-02,harga dolar buang,Positif
26803,2020-12-02,banget vaksin produksi global hasil uji klinis kirakira kabar bikin,Negatif
26804,2020-12-02,banget vaksin produksi global hasil uji klinis kirakira kabar bikin,Negatif
26805,2020-12-02,saham sih koleksi kabar produksi vaksin,Negatif
26806,2020-12-02,tarif kontainer tantang pasar ekspor industri mamin,Negatif
26807,2020-12-02,alert ridwan kamil turis bandung pekan,Negatif
26808,2020-12-02,tingkat produksi migas blok rimau medco edanp ubah pjbg,Negatif
26809,2020-12-02,wow daging buat lab makan jual rp ribu,Negatif
26810,2020-12-02,tampak golden truly gunung sahari tutup operasional,Negatif
26811,2020-12-02,banjir lahar panas gunung meru,Negatif
26812,2020-12-02,ungkap komponen tunjang masuk gaji pokok pns,Negatif
26813,2020-12-02,china kirim vaksin covid dunia bukti,Positif
26814,2020-12-02,guys kostum dynamite bts lelang jadwal,Negatif
26815,2020-12-02,curhat dokter sulit tangan pasien covid komorbid jantung,Negatif
26816,2020-12-02,eks menteri kp ekspor benur batas,Negatif
26817,2020-12-02,wib rupiah tahan rp us,Negatif
26818,2020-12-02,observasi rizieq shihab jalan isolasi mandiri,Negatif
26819,2020-12-02,mitras dudi gelar kelas offline gratis bukittinggi,Negatif
26820,2020-12-02,harga minyak us susah tingkat produksi sumur tua,Negatif
26821,2020-12-02,peran investor lokal kuat reli ihsg lanjut,Positif
26822,2020-12-02,vaksinasi desember vaksin covid pakai as,Positif
26823,2020-12-02,kabar harga cpo ramal baik,Positif
26824,2020-12-02,kabar harga cpo ramal baik,Positif
26825,2020-12-02,pantes libur sunat covid ngeri banget,Negatif
26826,2020-12-02,misteri sumber sebar covid,Negatif
26827,2020-12-02,libur nasib agen travel sedih,Negatif
26828,2020-12-02,usia vaksinasi covid,Negatif
26829,2020-12-02,perintah pusat daerah intensif sinkronisasi data covid,Negatif
26830,2020-12-02,luhut vaksinasi covid ri,Positif
26831,2020-12-02,pan brothers terbit global bond singapura rp t,Negatif
26832,2020-12-02,sepi negeri erdogan jam malam laku turki,Negatif
26833,2020-12-02,mansurmology saham wika ppro kode,Negatif
26834,2020-12-02,wusss uji coba underpass senen extension tahap,Negatif
26835,2020-12-02,psbb longgar industri manufaktur kian ekspansif,Positif
26836,2020-12-02,prancis vaksin massal apriljuni,Negatif
26837,2020-12-02,potensi fitch pangsa pasar bank banten tingkat,Negatif
26838,2020-12-02,tutup pasar rupiah kuat rp us,Positif
26839,2020-12-02,inggris restu vaksin covid pfizer jual minggu,Positif
26840,2020-12-02,mahfud md geram rumah ibunda kepung massa,Negatif
26841,2020-12-02,populasi ri vaksin pandemi,Positif
26842,2020-12-02,sah vaksin corona gratis jepang perintah bayar,Negatif
26843,2020-12-02,operasi saraf jepit wanita tanggung penuh jknkis,Negatif
26844,2020-12-02,operasi saraf jepit wanita tanggung penuh jknkis,Negatif
26845,2020-12-02,libur pilkada desember bi tutup,Negatif
26846,2020-12-02,semprot disinfektan kantor balai kota jakarta,Negatif
26847,2020-12-02,tembus ihsg sunti vaksin pfizer moderna,Positif
26848,2020-12-02,ri suntik vaksin covid usia,Negatif
26849,2020-12-02,bri ventures suntik rp m startup minum kini,Negatif
26850,2020-12-02,disgorgement fund bentuk ojk,Negatif
26851,2020-12-02,gubernur jakarta gubernur riau positif corona,Negatif
26852,2020-12-02,ahok obral proyek pertamina calon investor rok,Negatif
26853,2020-12-02,potret aktris hollywood ellen page transgender,Negatif
26854,2020-12-02,testing covid november tembus target who,Negatif
26855,2020-12-02,aduh bumn sulit cari utang gimana nih,Negatif
26856,2020-12-02,jepang hadap gelombang ii covid,Negatif
26857,2020-12-02,elon musk pede bawa manusia bumi mars,Negatif
26858,2020-12-02,tambur ricuh massa fpi vs sidik polda metro jaya,Negatif
26859,2020-12-02,kabar buruk roda jual sepeda motor kendor,Netral
26860,2020-12-02,ledak covid ri pasien,Netral
26861,2020-12-02,bts bebas wamil sohor korea,Negatif
26862,2020-12-02,tutup kuat ihsg tembus level,Positif
26863,2020-12-02,bisnis agen travel megapmegap jual rapid test jastip,Negatif
26864,2020-12-02,bisnis agen travel megapmegap jual rapid test jastip,Negatif
26865,2020-12-02,bursa eropa buka variatif cenderung lemah,Netral
26866,2020-12-02,bringbackbususi gema sandiaga uno menteri kkp,Negatif
26867,2020-12-02,kunci bisnis ala ahok cengli cuan cincai,Negatif
26868,2020-12-02,tembus aktif covid jateng cetak rekor,Negatif
26869,2020-12-02,bikin spotify wrapped via hp bagi medsos,Negatif
26870,2020-12-02,sepeda mal nih bukti,Negatif
26871,2020-12-02,dolar as murah rupiah rp anus,Positif
26872,2020-12-02,tips aman ambil cicil online pesta diskon,Negatif
26873,2020-12-02,stimulus jumbo as bursa asia tutup mixed,Positif
26874,2020-12-02,awas perang dagang komen biden china,Netral
26875,2020-12-02,inovasi digital attacker bri agro,Negatif
26876,2020-12-02,lupa emas deret logam sinar,Negatif
26877,2020-12-02,jakarta sandera corona,Netral
26878,2020-12-02,samsung absen daftar guna chipset qualcomm,Negatif
26879,2020-12-02,nyerah agen travel banting harga paket wisata,Negatif
26880,2020-12-02,jelang tutup usaha antre ipo bursa ri,Negatif
26881,2020-12-02,negara muslim dukung china laut china selatan,Negatif
26882,2020-12-02,optimisme target kembang ev battery indonesia,Negatif
26883,2020-12-02,saham bukopin lesat hari prospek,Negatif
26884,2020-12-02,saham bukopin lesat hari prospek,Negatif
26885,2020-12-02,janji jual beli gas teken ri raup rp t,Negatif
26886,2020-12-02,xiaomi geser apple musk pede darat manusia mars,Negatif
26887,2020-12-02,agen travel berdarahdarah jual paket tur rp ribu,Negatif
26888,2020-12-02,intip tampak langit jakarta biru cerah,Negatif
26889,2020-12-02,nanjak covid ri,Netral
26890,2020-12-02,belanja pandemi covid,Negatif
26891,2020-12-02,resesi australia pulih ekonomi,Negatif
26892,2020-12-02,jago baik ff free fire ada favorit,Negatif
26893,2020-12-02,bahan baku pasar potensi kembang ev battery ri,Negatif
26894,2020-12-02,ssttt diamdiam as rusia cadang emas,Negatif
26895,2020-12-02,keren danau toba jembatan ikonik bangun jokowi,Negatif
26896,2020-12-02,israel transfer dana rp t palestina nih,Negatif
26897,2020-12-02,ide bisnis modal ngepas untung cocok mula,Negatif
26898,2020-12-02,kabar positif vaksin stimulus as angkat harga sbn,Positif
26899,2020-12-02,balas dendam sang mantan orang kaya planet bumi,Negatif
26900,2020-12-02,cerita pilu kerja subsidi gaji caircair,Negatif
26901,2020-12-02,ahok integrasi kilang bbmpetrokomia pertamina,Negatif
26902,2020-12-02,gejala covid jarang sadar waspada waspada,Negatif
26903,2020-12-02,minggu tekan harga koin dinar lesat,Negatif
26904,2020-12-02,minggu tekan harga koin dinar lesat,Negatif
26905,2020-12-02,australia jerat resesi,Negatif
26906,2020-12-02,dow futures buka lemah susul kabur kabar stimulus,Netral
26907,2020-12-02,siapsiap erick siap corporate action,Negatif
26908,2020-12-02,inggris tuju vaksin pfizerbiontech,Positif
26909,2020-12-02,biar keliru beda rapid test swab antigen pcr,Negatif
26910,2020-12-02,ahok gasifikasi batu bara mahal lpg,Negatif
26911,2020-12-02,gubernur wagub positif covid dki ledak,Netral
26912,2020-12-02,pertamina aman stok lpg lampung bengkulu,Negatif
26913,2020-12-02,iur bpjs sehat debenhams gulung tikar,Negatif
26914,2020-12-02,deret inovasi model bisnis bumn a la erick,Negatif
26915,2020-12-02,duh dirut antam cecar jagung pelindo ii,Negatif
26916,2020-12-02,pertamina foundation bantu laptop ajar online,Negatif
26917,2020-12-02,komut inalum kan kesiap proyek baterai mobil listrik,Negatif
26918,2020-12-02,dokter hewan bina pertamina juara local hero award,Negatif
26919,2020-12-02,wamen tiko bongkar alas saham bri btn cuan gede,Negatif
26920,2020-12-02,diskriminatif positif covid aib,Negatif
26921,2020-12-02,desa brilian tebar optimisme bangkit ekonomi desa,Negatif
26922,2020-12-02,bocor fakta salah tangan covid china,Negatif
26923,2020-12-02,program pen jamin kredit korporasi sepi minat why,Negatif
26924,2020-12-02,program pen jamin kredit korporasi sepi minat why,Negatif
26925,2020-12-02,adaptasi nih lupa,Negatif
26926,2020-12-02,among us zoom unduh guna apple,Negatif
26927,2020-12-02,remeh tes bendung covid,Negatif
26928,2020-12-02,tingkat test covid ri tembus standar who,Negatif
26929,2020-12-02,dilema pangkas libur,Negatif
26930,2020-12-02,ambisi wamen tiko suku bunga perban,Negatif
26931,2020-12-02,ngeri milik duniatex berondong tembak solo,Negatif
26932,2020-12-02,pemda pegang kunci tingkat testing covid,Negatif
26933,2020-12-02,unggul ri biar gaet tesla cs,Negatif
26934,2020-12-02,oecd prediksi tumbuh ekonomi global,Netral
26935,2020-12-02,tenang guys jual makan online izin bpom,Negatif
26936,2020-12-02,bijak gesek kartu kredit kalian batas guna kartu kredit gak sih bablas aja plafon,Negatif
26937,2020-12-02,sih bikin bablas pakai kartu kredit,Negatif
26938,2020-12-02,minta global hba desember us ton,Negatif
26939,2020-12-02,pertagas santun anak yatim dhuafa,Negatif
26940,2020-12-02,dukung supply demand pulih ekonomi ri nyata,Positif
26941,2020-12-02,saham bbri kian kinclong respons bos bri,Negatif
26942,2020-12-02,maju vaksin terbang ihsg investor,Positif
26943,2020-12-02,bos bri ogah ugalugalan cetak laba,Negatif
26944,2020-12-02,bos bri ogah ugalugalan cetak laba,Negatif
26945,2020-12-02,wall street buka merah susul kabur wacana stimulus,Netral
26946,2020-12-02,jelang hut pertamina gelar aksi manusia yayasan,Negatif
26947,2020-12-02,simak update austria prabowo borong eurofighter typhoon,Negatif
26948,2020-12-02,duet luhuterick blusukan jepang dana abadi jokowi,Negatif
26949,2020-12-02,vaksin darurat investor kalap ya,Positif
26950,2020-12-02,potret sendu pasar natal negaranegara eropa,Negatif
26951,2020-12-02,corona pasang jepang romantis,Negatif
26952,2020-12-02,grab gojek merger,Negatif
26953,2020-12-03,saham ledak ihsg tembus level,Positif
26954,2020-12-03,alert taiwan larang kerja ri masuk desember,Negatif
26955,2020-12-03,kaget saham rajaraja rokok lesat kencang picu,Negatif
26956,2020-12-03,rupiah kuat nih dolar as nggak harga,Positif
26957,2020-12-03,vaksin joss wall street galau,Netral
26958,2020-12-03,pandemi pns cuan gapok nambah pensiun,Negatif
26959,2020-12-03,ekonom efek mangkas libur sifat sektoral,Negatif
26960,2020-12-03,blakblakan ahok gasifikasi batu bara biodiesel,Negatif
26961,2020-12-03,negara muslim dukung china laut china selatan,Negatif
26962,2020-12-03,unik mike tyson messi ronaldo buang uang,Negatif
26963,2020-12-03,libur pangkas jadwal libur bursa ubah,Negatif
26964,2020-12-03,libur pangkas jadwal libur bursa ubah,Negatif
26965,2020-12-03,prospek industri layar patimban harap insa,Negatif
26966,2020-12-03,ridwan kamil tolong bandung zona merah,Negatif
26967,2020-12-03,pantang mundur cuan deret saham pilih,Negatif
26968,2020-12-03,simak kabar pasar pentunjuk cari cuan,Negatif
26969,2020-12-03,putin titah vaksinasi massal warga rusia pekan,Positif
26970,2020-12-03,ri paket stimulus fiskal hulu migas daftar,Negatif
26971,2020-12-03,nafas ekspor mineral ri,Negatif
26972,2020-12-03,covid ledak hatihati profit taking ihsg,Netral
26973,2020-12-03,pesawat angkasa china tampak,Negatif
26974,2020-12-03,tembus titik krusial ihsg lang maju,Positif
26975,2020-12-03,dolar as babak bur rupiah rp us,Positif
26976,2020-12-03,gerak bursa asia seragam pagi hatihati ihsg,Netral
